# agent_id,timestep,x,y,heading  (0=E 1=N 2=W 3=S)
15,4,32,46,2
15,5,31,46,2
15,6,31,45,3
15,7,31,44,3
15,8,31,43,3
15,9,31,42,3
15,10,30,42,2
15,11,29,42,2
15,12,29,41,3
15,13,29,40,3
15,14,29,39,3
15,15,29,38,3
15,16,29,37,3
15,17,29,36,3
15,18,29,35,3
15,19,29,34,3
15,20,29,33,3
15,21,28,33,2
15,22,27,33,2
15,23,27,32,3
15,24,27,31,3
15,25,27,30,3
15,26,27,29,3
15,27,27,28,3
15,28,27,27,3
15,29,27,26,3
15,30,27,25,3
15,31,27,24,3
15,32,27,23,3
15,33,27,22,3
15,34,27,21,3
15,35,27,20,3
15,36,27,19,3
15,37,27,18,3
15,38,27,17,3
15,39,27,16,3
15,40,27,15,3
15,41,27,14,3
15,42,27,13,3
15,43,27,12,3
15,44,27,11,3
15,45,27,10,3
15,46,27,9,3
15,47,27,8,3
15,48,26,8,2
15,49,25,8,2
15,50,24,8,2
15,51,23,8,2
15,52,22,8,2
15,53,22,8,2
15,54,21,8,2
15,55,20,8,2
15,56,19,8,2
15,57,18,8,2
15,58,17,8,2
15,59,16,8,2
15,60,15,8,2
15,61,14,8,2
15,62,13,8,2
15,63,12,8,2
15,64,11,8,2
15,65,10,8,2
15,66,9,8,2
15,67,8,8,2
15,68,8,7,3
15,69,8,6,3
